customer_id,customer_name,customer_country,customer_state,customer_segment
7844,Scott Smith,Puerto Rico,PR,Consumer
12291,Jennifer Sims,Puerto Rico,PR,Consumer
6523,Mary Smith,Puerto Rico,PR,Consumer
4867,Mary Smith,Puerto Rico,PR,Consumer
5301,Mary Ward,Puerto Rico,PR,Consumer
4784,Mary Williams,Puerto Rico,PR,Consumer
7446,Lisa Williams,Puerto Rico,PR,Consumer
11455,Mary Weaver,Puerto Rico,PR,Consumer
5364,Thomas Colon,Puerto Rico,PR,Consumer
259,Mary Bates,Puerto Rico,PR,Consumer
11290,Catherine Smith,Puerto Rico,PR,Consumer
8517,Debra Smith,Puerto Rico,PR,Consumer
7407,Diane Kim,Puerto Rico,PR,Consumer
5965,Richard Parker,Puerto Rico,PR,Consumer
8677,Cynthia Mccoy,Puerto Rico,PR,Consumer
10093,Michael Lopez,Puerto Rico,PR,Consumer
12119,Barbara Pham,Puerto Rico,PR,Consumer
8274,Mary Mcgrath,Puerto Rico,PR,Consumer
2291,Mary Mcdonald,Puerto Rico,PR,Consumer
11310,Kenneth Williams,Puerto Rico,PR,Consumer
155,Brittany Juarez,Puerto Rico,PR,Consumer
4998,Mary Smith,Puerto Rico,PR,Consumer
7720,Lisa Ramirez,Puerto Rico,PR,Consumer
3099,Brittany Copeland,Puerto Rico,PR,Consumer
5011,William Berg,Puerto Rico,PR,Consumer
2643,David Smith,Puerto Rico,PR,Consumer
9501,Patricia Smith,Puerto Rico,PR,Consumer
9760,Mary Wolf,Puerto Rico,PR,Consumer
11793,Thomas Riley,Puerto Rico,PR,Consumer
7273,Mary Smith,Puerto Rico,PR,Consumer
3329,Joshua Smith,Puerto Rico,PR,Consumer
9429,George Terrell,Puerto Rico,PR,Consumer
437,Cynthia Benjamin,Puerto Rico,PR,Consumer
2538,Kelly Williams,Puerto Rico,PR,Consumer
4280,Mary Mccoy,Puerto Rico,PR,Consumer
2813,Mary Smith,Puerto Rico,PR,Consumer
4249,Mary Butler,Puerto Rico,PR,Consumer
9697,Stephen Williams,Puerto Rico,PR,Consumer
27,Mary Vincent,Puerto Rico,PR,Consumer
5274,Michael Beard,Puerto Rico,PR,Consumer
11273,Mary Ward,Puerto Rico,PR,Consumer
9495,Nicholas Smith,Puerto Rico,PR,Consumer
4841,John Warner,Puerto Rico,PR,Consumer
9803,Mary Brady,Puerto Rico,PR,Consumer
7391,Mary Garrett,Puerto Rico,PR,Consumer
11426,Mary Smith,Puerto Rico,PR,Consumer
11664,Mary Smith,Puerto Rico,PR,Consumer
5339,Mary Moore,Puerto Rico,PR,Consumer
3204,Edward Smith,Puerto Rico,PR,Consumer
4438,Frank Jennings,Puerto Rico,PR,Consumer
5243,Mary Smith,Puerto Rico,PR,Consumer
5089,James Holloway,Puerto Rico,PR,Consumer
6073,Mary Campos,Puerto Rico,PR,Consumer
8992,Maria Summers,Puerto Rico,PR,Consumer
6466,Susan Meyer,Puerto Rico,PR,Consumer
11438,Mary Pugh,Puerto Rico,PR,Consumer
9524,Mary Nelson,Puerto Rico,PR,Consumer
2464,Teresa Warner,Puerto Rico,PR,Consumer
3770,Mary Johnson,Puerto Rico,PR,Consumer
1306,Zachary Taylor,Puerto Rico,PR,Consumer
10811,Joshua Carter,Puerto Rico,PR,Consumer
12033,Aaron Villa,Puerto Rico,PR,Consumer
9248,Mary Luna,Puerto Rico,PR,Consumer
2214,Mary Smith,Puerto Rico,PR,Consumer
6738,Mary Taylor,Puerto Rico,PR,Consumer
5074,Karen Smith,Puerto Rico,PR,Consumer
9148,Robert Gallagher,Puerto Rico,PR,Consumer
3497,Mary Smith,USA,NY,Consumer
10066,Janice Smith,USA,AZ,Consumer
4248,Jonathan Smith,USA,OR,Consumer
6473,Mary Castillo,USA,CA,Consumer
12288,Karen Smith,USA,IL,Consumer
7764,Mary Wilson,USA,IN,Consumer
11720,Mary Smith,USA,CA,Consumer
3935,Harold Hayes,USA,CA,Consumer
8792,Mary Smith,USA,CA,Consumer
10416,Mary Goodwin,USA,MD,Consumer
424,Stephen Douglas,USA,PA,Consumer
10031,Crystal Blake,USA,NY,Consumer
10819,Michelle Koch,USA,CA,Consumer
5418,Mary Roy,USA,GA,Consumer
7272,Benjamin Hurst,USA,NJ,Consumer
5329,Jack Townsend,USA,CA,Consumer
7810,Henry Smith,USA,TN,Consumer
3624,Grace Shah,USA,FL,Consumer
7331,Pamela Strong,USA,IL,Consumer
125,Mary Gallagher,USA,CA,Consumer
9419,Mary Smith,USA,NY,Consumer
1250,Teresa Smith,USA,MA,Consumer
7683,Cynthia Wallace,USA,NY,Consumer
2728,Mary Adams,USA,FL,Consumer
4612,Mary Wilson,USA,PA,Consumer
12019,Mary Walters,USA,CA,Consumer
10549,Mary Atkinson,USA,MD,Consumer
4909,Mary Smith,USA,AZ,Consumer
5854,Mary Smith,USA,CA,Consumer
3066,Mary Smith,USA,MD,Consumer
11431,Willie Sanders,USA,CA,Consumer
9906,Richard Smith,USA,IL,Consumer
2048,Mary Wolf,USA,NC,Consumer
3071,Mary Meadows,USA,CA,Consumer
11065,Aaron Smith,USA,NY,Consumer
394,David Smith,USA,OH,Consumer
5707,Kathy Sampson,USA,OH,Consumer
2682,Cynthia Miller,USA,OR,Consumer
467,James Smith,USA,CA,Consumer
10577,Jennifer Fuentes,USA,NY,Consumer
3471,Mary Franco,USA,MA,Consumer
3535,Betty Rodgers,USA,CA,Consumer
11715,Mary Smith,USA,CA,Consumer
9814,Daniel Smith,USA,NY,Consumer
4848,Jennifer Morgan,USA,CA,Consumer
569,Mary Frye,USA,ID,Consumer
5749,Mary Smith,USA,TX,Consumer
4460,Mary Smith,USA,CA,Consumer
6506,Anna Bailey,USA,NY,Consumer
6050,Rebecca Arnold,USA,NY,Consumer
3246,Lori Burns,USA,CA,Consumer
2364,Thomas Whitney,USA,TX,Consumer
12216,Ann Deleon,USA,CA,Consumer
11388,Mary Rangel,USA,CA,Consumer
1628,Benjamin Smith,USA,AZ,Consumer
7222,Jesse Stein,USA,CA,Consumer
5929,Mary Shepherd,USA,FL,Consumer
6123,Mary Anderson,USA,PA,Consumer
587,Patrick Smith,USA,UT,Consumer
1240,Mary Warner,USA,NC,Consumer
8806,Amber Diaz,USA,VA,Consumer
341,Mary Smith,USA,CA,Consumer
3064,Sandra Smith,USA,CA,Consumer
10614,James Smith,USA,NJ,Consumer
10563,Mary Smith,USA,FL,Consumer
11002,Alexander Smith,USA,IL,Consumer
11486,Mary Smith,USA,IN,Consumer
1759,Mary Barnett,USA,NY,Consumer
10659,Barbara Beck,USA,NJ,Consumer
8899,Cynthia Brown,USA,CA,Consumer
3315,Andrew Butler,USA,VA,Consumer
10051,Kathryn Smith,USA,TX,Consumer
6402,Mary Frazier,USA,NY,Consumer
4021,Catherine Shelton,USA,OH,Consumer
4195,Katherine Lawrence,USA,TX,Consumer
7464,Mary Ramirez,USA,CA,Consumer
11592,Mary Smith,USA,OR,Consumer
10831,Larry Smith,USA,CA,Consumer
7586,Christina Sanchez,USA,CA,Consumer
8551,Harold Dalton,USA,CA,Corporate
7163,Mary Jones,USA,MI,Corporate
9163,Mary Russell,USA,MT,Corporate
20402,Cleo Buchanan,USA,NJ,Corporate
4807,Raymond Rodgers,USA,CA,Corporate
88,Mary Henry,USA,GA,Corporate
7697,Hannah Wilkins,USA,NY,Corporate
18007,Audra Weber,USA,MD,Corporate
8720,Mary Alvarado,USA,OH,Corporate
12100,Richard Bolton,USA,IL,Corporate
11979,Brandon Smith,USA,WI,Corporate
3905,Denise Smith,USA,CA,Corporate
8552,Mary Smith,USA,PA,Corporate
12038,Patricia Smith,USA,FL,Corporate
15995,Cora Cotton,USA,NV,Corporate
10291,Ann Smith,USA,CO,Corporate
1293,Mary Carey,USA,MA,Corporate
6961,James Mitchell,USA,CA,Corporate
16013,Hillary Atkins,USA,IL,Corporate
7931,Mary Mcdaniel,USA,MD,Corporate
20545,Mara Roman,USA,OH,Corporate
4618,Andrea Smith,USA,GA,Corporate
4357,Mary Smith,USA,AZ,Corporate
3029,Bryan Smith,USA,CA,Corporate
9769,Mary Stevenson,USA,CA,Corporate
3567,Thomas Schroeder,USA,HI,Corporate
5582,Gloria Larson,USA,IL,Corporate
6855,Louis Callahan,USA,PA,Corporate
10026,Mary Wilson,USA,TX,Corporate
20400,Wynter Justice,USA,CA,Corporate
6956,Mary Anderson,USA,IL,Corporate
10082,Anna Smith,USA,TX,Corporate
1839,Mary Soto,USA,MD,Corporate
10155,Mary French,USA,RI,Corporate
1098,Mary Cunningham,USA,TN,Corporate
3172,Karen Boyle,USA,CO,Corporate
5536,Mary Smith,USA,CA,Corporate
11372,Mary Clark,USA,CA,Corporate
4005,Virginia Dyer,USA,MA,Corporate
11632,Mary Smith,USA,TX,Corporate
10891,Mary Smith,USA,MA,Corporate
4813,Mary Smith,USA,CA,Corporate
11801,Shirley Smith,USA,IL,Corporate
6156,Mary Hernandez,USA,NY,Corporate
1763,Mary Huffman,USA,OH,Corporate
6721,Mary Poole,USA,CA,Corporate
12205,Roy Smith,USA,IL,Corporate
10790,Stephen Smith,USA,KS,Corporate
11922,Donald Taylor,USA,MD,Corporate
10438,Barbara Johnston,USA,TX,Corporate
17747,Jacqueline Bauer,USA,NY,Corporate
16011,Martina Bridges,USA,FL,Corporate
18004,Delilah Church,USA,IL,Corporate
8,Megan Smith,USA,MA,Corporate
3275,Steven Williams,USA,CA,Corporate
9023,Jonathan Schmidt,USA,OH,Corporate
8643,Mary Valenzuela,USA,CA,Corporate
11797,Kimberly Smith,USA,CA,Corporate
4062,Eugene Smith,USA,CA,Corporate
6897,Mary Howard,USA,GA,Corporate
11892,Diana Hernandez,USA,CA,Corporate
6763,William Salas,USA,CA,Corporate
17459,Tatyana Vasquez,USA,NY,Corporate
8622,Shirley Smith,USA,FL,Corporate
241,Janet Carter,USA,OH,Corporate
17746,Roanna Combs,USA,CA,Corporate
822,Rebecca Smith,USA,CA,Corporate
6376,Crystal Rodriguez,USA,NY,Corporate
9557,Mary Figueroa,USA,CA,Consumer
11397,Mary Mercer,USA,FL,Consumer
6999,Mary Pitts,USA,IL,Consumer
10534,Mary Brooks,USA,OR,Consumer
6815,Patricia Kramer,USA,CA,Consumer
2269,Brittany Garner,USA,CA,Consumer
10708,Diana Smith,USA,NC,Consumer
9119,Mary Smith,USA,WI,Consumer
9500,Mary Vance,USA,MO,Consumer
9910,Justin Ortega,USA,CA,Consumer
5036,Andrew Smith,USA,CA,Consumer
2698,Mary Adams,USA,CA,Consumer
6220,Mary Smith,USA,NY,Consumer
6947,Frances Boyle,USA,CA,Consumer
442,Mary Smith,USA,PA,Consumer
9671,Jennifer Smith,USA,CA,Consumer
5283,Jacob Guerrero,USA,CA,Consumer
3364,Mary Ramos,USA,CA,Consumer
2170,Nicholas Smith,USA,MI,Consumer
11348,Beverly Roberts,USA,IL,Consumer
10224,Betty Lawson,USA,NV,Consumer
7006,George Smith,USA,VA,Consumer
7363,Mary Cole,USA,NY,Consumer
1595,Mary Smith,USA,MI,Consumer
7492,Vincent Smith,USA,CA,Consumer
9821,Deborah Smith,USA,MA,Consumer
5246,Emily Smith,USA,AZ,Consumer
558,Michael Mclaughlin,USA,PA,Consumer
1063,Mary Friedman,USA,TX,Consumer
2610,Virginia Johnson,USA,CA,Consumer
3964,Harry Smith,USA,NY,Consumer
3868,Rachel Smith,USA,AZ,Consumer
3961,Brian Riddle,USA,AZ,Consumer
1261,Victoria Hancock,USA,CA,Consumer
9341,Karen Collins,USA,IL,Consumer
2550,Christian Castillo,USA,IL,Consumer
12045,Jeffrey Ryan,USA,PA,Consumer
2719,Mary Smith,USA,CA,Consumer
7924,Mary Arnold,USA,NY,Consumer
3206,Mary Smith,USA,NY,Consumer
11945,Mary Smith,USA,HI,Consumer
3141,Cynthia Shannon,USA,NY,Consumer
3942,Stephanie Smith,USA,CA,Consumer
8065,Margaret Smith,USA,CA,Consumer
6758,John Chung,USA,CA,Consumer
4842,Rachel Smith,USA,CA,Consumer
581,Mary Lara,USA,NJ,Consumer
4563,Melissa Powell,USA,TX,Consumer
9096,Mary Andrews,USA,CA,Consumer
9813,Mary Roth,USA,CO,Consumer
2492,Mary Fischer,USA,NJ,Consumer
1445,Linda Ortiz,USA,CA,Consumer
7327,Tammy Hood,USA,FL,Consumer
8701,Linda Green,USA,MI,Consumer
7783,Amy Kent,USA,PA,Consumer
5621,Mary Smith,USA,VA,Consumer
5767,John Smith,USA,CA,Consumer
430,Mary Smith,USA,CA,Consumer
10132,Helen Moody,USA,AZ,Consumer
12350,Henry Jacobs,USA,IL,Consumer
2256,Mary Smith,USA,CA,Consumer
1045,Ronald Rivas,USA,NY,Consumer
5939,Shirley Moore,USA,CT,Consumer
9371,Mary Patterson,USA,ID,Consumer
11536,Justin Smith,USA,OR,Consumer
10129,Mary Kidd,USA,PA,Consumer
7905,Cynthia Garcia,USA,TX,Consumer
8674,Mary Rhodes,USA,CA,Consumer
1902,Alice Murphy,USA,OH,Consumer
1408,Mary Diaz,USA,IL,Consumer
9172,John Smith,USA,CA,Consumer
3659,Margaret Meadows,USA,PA,Consumer
10827,Janice Smith,USA,CA,Consumer
9146,Carl Harrison,USA,IL,Consumer
20,Mary Ellis,USA,NJ,Consumer
8391,Robert Smith,USA,TX,Consumer
11510,Ryan Smith,USA,CA,Consumer
10821,Mary Cooper,USA,NJ,Consumer
4727,Amanda Estes,USA,HI,Consumer
10647,Amy Johnson,USA,IL,Consumer
7141,Mary Jackson,USA,CA,Corporate
6172,James Smith,USA,MD,Corporate
2741,Jason Smith,USA,CA,Corporate
1180,Mary Martin,USA,MI,Corporate
6875,Mary Mcdowell,USA,NJ,Corporate
10864,Jason Beck,USA,NY,Corporate
242,Mary Stein,USA,HI,Corporate
9002,Mary Mullins,USA,NY,Corporate
9145,Gary Smith,USA,NY,Corporate
7887,Mary Keller,USA,OH,Corporate
2817,Rachel Choi,USA,IL,Corporate
2013,Mary Fletcher,USA,MN,Corporate
5920,Dorothy Smith,USA,AZ,Corporate
5674,Ethan Cross,USA,HI,Corporate
11012,Mary Smith,USA,WI,Corporate
6508,Philip Smith,USA,OH,Corporate
8995,Mary Smith,USA,PA,Corporate
9507,Mary Mendoza,USA,CA,Corporate
11056,Larry Booker,USA,LA,Corporate
10558,Christine Smith,USA,HI,Corporate
6707,Grace Smith,USA,VA,Corporate
4029,Mary Roman,USA,VA,Corporate
2189,Ronald Smith,USA,IL,Corporate
1865,Mary Romero,USA,MI,Corporate
9345,Mary Branch,USA,CO,Corporate
9356,Nancy Johnson,USA,AZ,Corporate
5821,Jessica Humphrey,USA,MD,Corporate
532,Mark Smith,USA,TX,Corporate
8977,Mary Rivera,USA,OH,Corporate
4117,Matthew Harrison,USA,NC,Corporate
3985,Debra Gates,USA,OH,Corporate
3586,Mary Smith,USA,NJ,Corporate
9001,Mary Smith,USA,CA,Corporate
10678,Martha Prince,USA,TX,Corporate
1664,Mary Arnold,USA,MI,Corporate
11882,Mary Smith,USA,CA,Corporate
4808,Mary Smith,USA,IL,Corporate
10201,Debra Campbell,USA,LA,Corporate
2292,Ashley Smith,USA,TX,Corporate
11675,Mary Smith,USA,CA,Corporate
1144,Roger Jensen,USA,NY,Corporate
640,Jean Smith,USA,DE,Corporate
8612,Emma Smith,USA,PA,Corporate
4402,Heather Smith,USA,HI,Corporate
3815,Mary Sloan,USA,NJ,Corporate
10834,Susan Sullivan,USA,NM,Corporate
3554,Michael Smith,USA,CA,Corporate
10219,Nicholas Smith,USA,CA,Corporate
11730,Mary Perkins,USA,LA,Corporate
4756,Mary Stanley,USA,NY,Corporate
7229,Mary Smith,USA,NY,Corporate
7963,Mary Fisher,USA,NY,Corporate
4464,Mary Johnson,USA,TX,Corporate
5429,Betty Villegas,USA,MI,Corporate
1383,Catherine Smith,USA,LA,Corporate
3153,Mary Smith,USA,TX,Corporate
11357,Mary Smith,USA,NY,Corporate
4700,Mary Campbell,USA,CO,Corporate
6187,Mary Hess,USA,CA,Corporate
4862,Mary Whitaker,USA,IL,Corporate
6180,Mary Smith,USA,TX,Corporate
11977,Michael Williams,USA,CA,Corporate
10126,Mary Lee,USA,CA,Corporate
1880,Sarah Smith,USA,FL,Corporate
8747,Mary Smith,USA,MI,Corporate
11252,Christian Payne,USA,OH,Corporate
5598,Sharon Smith,USA,TX,Corporate
1067,Mary Hansen,USA,CO,Corporate
8681,Cynthia Smith,USA,CO,Corporate
10884,Zachary Smith,USA,CA,Corporate
8850,Crystal Smith,USA,NY,Corporate
5316,Mary Harris,USA,VA,Corporate
1801,Mary Avila,USA,CO,Corporate
4627,Eric Lang,USA,IL,Corporate
19349,Hope Diaz,USA,FL,Home Office
19348,Unity Oneal,USA,TX,Corporate
19347,Kelly Lyons,Puerto Rico,PR,Corporate
19346,Mechelle Hale,USA,IN,Corporate
19345,Blythe Cantu,Puerto Rico,PR,Consumer
19344,Audrey Witt,USA,CT,Consumer
19343,Cara Scott,Puerto Rico,PR,Corporate
19342,Jorden Bailey,USA,CA,Corporate
19341,Heidi Moran,Puerto Rico,PR,Corporate
19340,Lenore Gaines,USA,CA,Corporate
19339,Aiko Johnston,Puerto Rico,PR,Consumer
19338,Whitney Tate,USA,NJ,Corporate
19337,Kylie Owen,Puerto Rico,PR,Corporate
19336,Demetria Huff,USA,VA,Corporate
19335,Orli Christian,USA,CA,Corporate
19334,Moana Shepherd,Puerto Rico,PR,Consumer
19333,Constance Dawson,USA,HI,Consumer
19332,Amber Wilkins,Puerto Rico,PR,Consumer
19331,Imelda Castaneda,USA,DE,Home Office
19330,Mariam Hopkins,USA,NY,Consumer
19329,Rae Wyatt,Puerto Rico,PR,Corporate
19328,Jamalia Randall,USA,CA,Corporate
19327,Reagan Abbott,Puerto Rico,PR,Corporate
19326,Patience Cote,USA,NY,Consumer
19325,Amena Bowman,USA,NY,Consumer
19324,Mercedes Gonzalez,USA,TX,Consumer
19323,Brianna Cohen,Puerto Rico,PR,Consumer
19322,Xyla Hayes,USA,MI,Consumer
19321,Daria Whitehead,USA,NY,Consumer
19320,Ila Massey,Puerto Rico,PR,Consumer
19319,Kelsie Browning,USA,NY,Consumer
19318,Quail Peck,USA,TX,Consumer
19317,Hyacinth Burris,USA,CA,Corporate
19316,Alma Potts,Puerto Rico,PR,Corporate
19315,Yvette Beard,USA,CA,Consumer
19314,Ina Gilbert,USA,CA,Consumer
19313,Fay Gibbs,Puerto Rico,PR,Consumer
19312,Xyla Sanders,USA,PA,Consumer
19311,Destiny Carver,USA,TX,Consumer
19310,Debra Burgess,Puerto Rico,PR,Consumer
19309,Petra Roberts,Puerto Rico,PR,Consumer
19308,Farrah Chambers,USA,LA,Corporate
19307,Clio Moody,Puerto Rico,PR,Consumer
19306,Leigh Mccullough,USA,CA,Consumer
19305,Jacqueline Hancock,USA,HI,Consumer
19304,Cora Bates,Puerto Rico,PR,Home Office
19303,Tallulah Pratt,USA,AZ,Consumer
19302,Kelly Santana,USA,CA,Consumer
19301,Martha Mcfadden,USA,CA,Home Office
19300,Pearl Greene,Puerto Rico,PR,Consumer
19299,Heather Fisher,USA,CA,Corporate
19298,Maya Middleton,Puerto Rico,PR,Corporate
19297,Kiayada Hopkins,USA,OH,Corporate
19296,Shannon Potter,USA,FL,Consumer
19295,Nayda Nichols,USA,CA,Consumer
19294,Felicia Patterson,USA,IL,Consumer
19293,Beatrice Kelly,Puerto Rico,PR,Corporate
19292,Charissa Hart,USA,MI,Corporate
19291,Fatima Fowler,USA,MI,Corporate
19290,Lilah Haley,USA,VA,Corporate
19289,Dacey Thompson,Puerto Rico,PR,Corporate
19288,Kimberly Mccullough,USA,CA,Corporate
19287,Shelley Galloway,Puerto Rico,PR,Consumer
19286,Yoko Berg,USA,NY,Consumer
19285,Olympia Terry,Puerto Rico,PR,Consumer
19284,Jane Burt,USA,NY,Corporate
19283,Nayda Mason,Puerto Rico,PR,Consumer
19282,Raya Lee,USA,OH,Corporate
16774,Quyn Mckinney,USA,CA,Consumer
16773,Hilary Wynn,Puerto Rico,PR,Consumer
16772,Jane Leblanc,USA,CA,Corporate
16771,Karyn Beach,Puerto Rico,PR,Corporate
16770,Germaine Arnold,USA,NC,Consumer
16769,Maile Huffman,USA,OH,Consumer
16768,Vivien Durham,USA,OR,Consumer
16767,Mariam Huff,Puerto Rico,PR,Consumer
16766,Raven Taylor,Puerto Rico,PR,Home Office
16765,Jaime Roman,USA,NY,Home Office
16764,Charlotte Terry,USA,OH,Consumer
16763,Zelda Hudson,Puerto Rico,PR,Corporate
16762,Isabella Cummings,USA,CA,Consumer
16761,Jayme Hobbs,Puerto Rico,PR,Consumer
16760,Sara Parrish,USA,CA,Consumer
16759,Carla Byrd,USA,AZ,Consumer
16758,Aspen Cain,Puerto Rico,PR,Consumer
16757,Carolyn Shepherd,USA,HI,Corporate
16756,Janna King,Puerto Rico,PR,Consumer
16755,Rachel Sears,USA,FL,Consumer
16754,Xena Navarro,USA,TX,Consumer
16753,Ocean Mcneil,Puerto Rico,PR,Home Office
16752,Hedwig Santana,USA,IN,Home Office
16751,Alea Knowles,Puerto Rico,PR,Home Office
16750,Whitney Lindsay,USA,CT,Corporate
16749,Aileen Trevino,Puerto Rico,PR,Corporate
16748,Cameron Henry,USA,CA,Corporate
16747,Cailin Cervantes,Puerto Rico,PR,Corporate
16746,Jeanette Lott,USA,CA,Corporate
16745,Suki Ballard,Puerto Rico,PR,Corporate
16744,Maxine Lynch,USA,NJ,Consumer
16743,Sophia Conley,Puerto Rico,PR,Consumer
16742,Mechelle Lowe,USA,VA,Consumer
16741,Sybil Langley,USA,CA,Consumer
16740,Emma Mejia,Puerto Rico,PR,Consumer
16739,Skyler Walsh,USA,HI,Consumer
16738,Yvonne Sharpe,Puerto Rico,PR,Consumer
16737,Penelope Webster,USA,DE,Consumer
16736,Eliana Francis,USA,NY,Consumer
16735,Tatum Allen,Puerto Rico,PR,Consumer
16734,Sylvia Harding,USA,CA,Corporate
16733,Amela Weeks,Puerto Rico,PR,Corporate
16732,Christine Rose,USA,NY,Corporate
16731,Keiko Nichols,USA,NY,Corporate
16730,Shana Greer,USA,TX,Corporate
16729,Reagan Olsen,Puerto Rico,PR,Consumer
16728,Hillary Clemons,USA,MI,Consumer
16727,Whoopi Good,USA,NY,Consumer
16726,Giselle Matthews,Puerto Rico,PR,Corporate
16725,Mira Sherman,USA,NY,Corporate
16724,Jaden David,USA,TX,Corporate
16723,Pascale Trevino,USA,CA,Consumer
16722,Maris Lancaster,Puerto Rico,PR,Consumer
16721,Cassady Banks,USA,CA,Corporate
16720,Lani Fischer,USA,CA,Corporate
16719,Quynn Farmer,Puerto Rico,PR,Consumer
16718,Sage Campbell,USA,PA,Consumer
16717,Calista Hull,USA,TX,Consumer
16716,Sacha Johnston,Puerto Rico,PR,Consumer
16715,Moana Sweet,Puerto Rico,PR,Consumer
16714,Daryl Huffman,USA,LA,Consumer
16713,Renee Nelson,Puerto Rico,PR,Consumer
16712,Aphrodite Leon,USA,CA,Home Office
16711,Ila Bolton,USA,HI,Corporate
16710,Nell Powell,Puerto Rico,PR,Corporate
16709,Kylynn Blankenship,USA,AZ,Home Office
16708,Hedy Kelley,USA,CA,Corporate
16707,Olivia Cooley,USA,CA,Corporate
16706,Mallory Wolf,Puerto Rico,PR,Consumer
16705,Madeline Bright,USA,CA,Consumer
16704,Veronica Bayes,Puerto Rico,PR,Consumer
16703,Yuri Davenport,USA,OH,Consumer
16702,Tatyana Callahan,USA,FL,Consumer
16701,Demetria Hall,USA,CA,Consumer
16700,Joelle Acosta,USA,IL,Consumer
16699,Joan Beard,Puerto Rico,PR,Corporate
16698,Kylynn Summers,USA,MI,Consumer
16697,Carolyn Horn,USA,MI,Consumer
16696,Hiroko Rutledge,USA,VA,Consumer
16695,Daryl Byrd,Puerto Rico,PR,Consumer
16694,Amela Rowland,USA,CA,Consumer
16693,Petra Kim,Puerto Rico,PR,Consumer
16692,Kameko Hogan,USA,NY,Corporate
16691,Hollee Herring,Puerto Rico,PR,Consumer
16690,Eden Suarez,USA,NY,Corporate
16689,Lydia Fowler,Puerto Rico,PR,Consumer
16688,Patience Mcintosh,USA,OH,Consumer
16687,Azalia Robles,Puerto Rico,PR,Home Office
16686,Wynter Wynn,USA,TX,Consumer
16685,Alika Church,Puerto Rico,PR,Consumer
16684,Dahlia Mcdaniel,USA,OR,Consumer
16683,Jenette Cabrera,USA,CA,Consumer
16682,Paloma Morin,Puerto Rico,PR,Corporate
16681,Dorothy Duncan,USA,TN,Corporate
16680,Xandra Moss,USA,AZ,Home Office
16679,Mariko George,Puerto Rico,PR,Home Office
16678,Darryl Hodge,USA,NJ,Consumer
16677,Fiona Gray,USA,CA,Consumer
16676,Zephr Nieves,Puerto Rico,PR,Consumer
16675,Xerxes Gordon,USA,TX,Consumer
16674,Uta Mccarthy,Puerto Rico,PR,Consumer
16673,Wendy Roberson,USA,OH,Consumer
16672,Sierra Raymond,Puerto Rico,PR,Consumer
16671,Lilah Bond,USA,GA,Corporate
16670,Kelsey Montgomery,USA,GA,Corporate
16669,Alexis Bailey,USA,MD,Home Office
16668,September Jacobs,Puerto Rico,PR,Consumer
16667,McKenzie Pruitt,USA,MN,Consumer
16666,Eleanor Wiley,Puerto Rico,PR,Corporate
16665,Chastity Rosa,USA,NY,Corporate
16664,Victoria Hewitt,USA,MI,Corporate
16663,Cheyenne Morales,Puerto Rico,PR,Corporate
16662,Cassandra Montoya,USA,FL,Home Office
16661,Kimberly Faulkner,USA,CA,Home Office
16660,Cora Oneil,USA,NY,Home Office
16659,Hanna Phelps,Puerto Rico,PR,Home Office
16658,Ciara Park,USA,WI,Home Office
16657,Mona Graves,USA,CA,Consumer
16656,Martha Ayers,Puerto Rico,PR,Consumer
16655,Ruth Maxwell,USA,OH,Consumer
16654,Mari Russo,Puerto Rico,PR,Home Office
16653,Robin Walker,USA,NC,Corporate
16652,Felicia Vargas,USA,TX,Corporate
16651,Fatima Holt,USA,FL,Consumer
16650,Hedwig Finch,Puerto Rico,PR,Corporate
10041,Mary Smith,Puerto Rico,PR,Home Office
6268,Mary Summers,Puerto Rico,PR,Home Office
6636,Mary Smith,Puerto Rico,PR,Home Office
7468,Mary Hebert,Puerto Rico,PR,Home Office
10588,Jessica Newton,Puerto Rico,PR,Home Office
6280,Mary Day,Puerto Rico,PR,Home Office
1989,Richard Leach,Puerto Rico,PR,Home Office
633,Mary Campbell,Puerto Rico,PR,Home Office
146,Amber Mercado,Puerto Rico,PR,Home Office
10013,Jessica Smith,Puerto Rico,PR,Home Office
12223,Brian Baker,Puerto Rico,PR,Home Office
